text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @PSuiteNetwork: #Covid19 Double Dose Vaccine Process #CNBC 

After 1st Dose, Stay At Home For 30 Days....
Get a 2nd Dose, Stay At Home F…",FALSE,0,NA,2020-11-19T22:25:09Z,FALSE,NA,1329551312443338752,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SBLuxurySuites,3,TRUE,FALSE,NA,NA
I’d love for him to explain to me how the Democrats are ANY of that?! Quite very opposite IMO! #Republicans… https://t.co/ImmwKGnlrl,FALSE,5,NA,2020-11-19T22:25:03Z,TRUE,NA,1329551288833609729,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tiffwright79,6,FALSE,FALSE,NA,NA
#Republicans keep passing legislation to limit public health without proposing any alternative solutions to the… https://t.co/Jhn9JMbt4F,FALSE,1,NA,2020-11-19T22:24:29Z,TRUE,NA,1329551143672967172,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rinki91,0,FALSE,FALSE,NA,NA
Who else thinks the biggest high school assholes in Richard Linklater's #DazedAndConfused ended up in the #Texas… https://t.co/6Y3IDcvseR,FALSE,0,NA,2020-11-19T22:24:26Z,TRUE,NA,1329551132411170820,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",abbyandemilygo1,0,FALSE,FALSE,NA,NA
"RT @PSuiteNetwork: #Covid19 Double Dose Vaccine Process #CNBC 

After 1st Dose, Stay At Home For 30 Days....
Get a 2nd Dose, Stay At Home F…",FALSE,0,NA,2020-11-19T22:23:54Z,FALSE,NA,1329550996213800960,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SuiteNetwork,3,TRUE,FALSE,NA,NA
"@therealKripke @antonystarr @PrimeVideo @TheBoysTV Eric, if #Republicans now admire Vladimir Putin and Kyle Rittenh… https://t.co/qDUbP9uIMC",FALSE,0,therealKripke,2020-11-19T22:23:21Z,TRUE,1328006661408055296,1329550858216898560,3639601152,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LindsaySpoke,0,FALSE,FALSE,NA,NA
Can anyone tell me what is up with #Republicans and their weird hair? @RudyGiuliani and his embarassing melting hai… https://t.co/wKUfU49aOX,FALSE,0,NA,2020-11-19T22:22:59Z,TRUE,NA,1329550766751821824,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AcmeWorks,0,FALSE,FALSE,NA,NA
"#Covid19 Double Dose Vaccine Process #CNBC 

After 1st Dose, Stay At Home For 30 Days....
Get a 2nd Dose, Stay At H… https://t.co/jpAEfw4O9t",FALSE,3,NA,2020-11-19T22:21:36Z,TRUE,NA,1329550419354415108,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PSuiteNetwork,3,FALSE,FALSE,NA,NA
Here we go... Like @noamchomskyT said: #Democrats and #Republicans are merely two ideological factions of the busin… https://t.co/VX7LyqjzgI,FALSE,0,NA,2020-11-19T22:21:34Z,TRUE,NA,1329550411796152323,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",jarrettrose4,0,FALSE,FALSE,NA,NA
@JoeEmrick so you only support #Republicans in your role as a #representative of the voters in your district! You k… https://t.co/ha0OCO0pjP,FALSE,0,JoeEmrick,2020-11-19T22:21:08Z,TRUE,NA,1329550301624463362,997882073082990593,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Auburnbulldog,0,FALSE,FALSE,NA,NA
@GOP #Republicans @VP you people just don't fucking care about #America #americans! Stand the fuck up for #democracy!,FALSE,0,GOP,2020-11-19T22:17:33Z,FALSE,NA,1329549399098339334,11134252,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",michelleluv0501,0,FALSE,FALSE,NA,NA
@GOP #Trump #RudyGuilliani #Republicans https://t.co/JabAYHms3h,FALSE,0,GOP,2020-11-19T22:17:25Z,FALSE,1329490975266398210,1329549368488308736,11134252,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gary4463150386,0,FALSE,FALSE,NA,NA
"@marcorubio I’m not the media, but I let as many Americans as possible know that I don’t like @GOPrepublicans who p… https://t.co/WBkHoFMfTK",FALSE,0,marcorubio,2020-11-19T22:16:58Z,TRUE,1329410853435797505,1329549254008909825,15745368,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",jyoungsays,0,FALSE,FALSE,NA,NA
RT @Msmanchester1: @Scaramucci @GOP Meanwhile @marcorubio is upset ‘cause the media won’t back them in their corruption. These degenerates…,FALSE,0,NA,2020-11-19T22:16:31Z,FALSE,NA,1329549139756146691,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChaplainheArt,7,TRUE,FALSE,NA,NA
"RT @Kegan05: #MichiganRepublicans Say #Biden And #NoElectorCoup Will #Happen 

https://t.co/K0Z6hkltSm 

""Michigan Senate Majority Leader #…",FALSE,0,NA,2020-11-19T22:15:52Z,FALSE,NA,1329548977205882887,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TadRyals,3,TRUE,FALSE,NA,NA
#Republicans ... have done NOTHING ... for the suffering people ... https://t.co/8kJmzPYJge,FALSE,0,NA,2020-11-19T22:15:32Z,FALSE,NA,1329548892137009154,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",doctoralexa,0,FALSE,FALSE,NA,NA
Hello #Florida #DeSantis #Republicans are killing people “They really don’t care” https://t.co/YVZ1Bs6EUN https://t.co/eN4Ppl4xz8,FALSE,1,NA,2020-11-19T22:14:59Z,FALSE,NA,1329548754425409542,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",kelticlass60,1,FALSE,FALSE,NA,NA
RT @BigHeadTales: @EricBoehlert I think Americans need to be prepared for a general strike to stop the #Republicans. They are attempting to…,FALSE,0,NA,2020-11-19T22:14:25Z,FALSE,NA,1329548612230115337,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",jonnycat222,3,TRUE,FALSE,NA,NA
"#Republicans: Life is extremely BORING without problems.

#Democrats: Life is extremely FUN without problems.

Now You know.",FALSE,0,NA,2020-11-19T22:14:21Z,FALSE,NA,1329548596992045056,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HamaDic74825626,0,FALSE,FALSE,NA,NA
"RT @msgibby077: @MIGOP Its Shameful what Hartman &amp; Palmer have done once again
The White House is bullying #Republicans into doing what the…",FALSE,0,NA,2020-11-19T22:14:19Z,FALSE,NA,1329548587076816899,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",henneburyk,3,TRUE,FALSE,NA,NA
"I cringe &amp; roll my eyes straight out of my head when I continue to hear ppl say ""I'm hopeful that T*** will"", or li… https://t.co/LsrY2qZzqQ",FALSE,0,NA,2020-11-19T22:14:06Z,TRUE,NA,1329548532596969474,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",jimnburbank,0,FALSE,FALSE,NA,NA
RT @dianeeldredge99: #Trump is America’s Biggest Threat! #Republicans you either support #AmericaOrTrump you can’t do both!!! #JoeBidenIsPr…,FALSE,0,NA,2020-11-19T22:13:13Z,FALSE,NA,1329548310114304000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dianeeldredge99,2,TRUE,FALSE,NA,NA
"We are in the era of the @GOP #Republicans including Trump enablers: @SenateGOP @HouseGOP
Who will disenfranchise A… https://t.co/3A9PdiOYA4",FALSE,0,NA,2020-11-19T22:13:05Z,TRUE,NA,1329548275997806593,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PoliticsNewsUSA,0,FALSE,FALSE,NA,NA
@MidwinCharles #America (#GOP) has lost its way. We can never say anything to other #Countries when free and fair e… https://t.co/2XVfzl7rTS,FALSE,0,MidwinCharles,2020-11-19T22:12:52Z,TRUE,1329545651823194112,1329548220637306881,42326387,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",djkerns,0,FALSE,FALSE,NA,NA
"Checkmate commies 😎

.
.
.
 #politicalcompass #minecraft #gamers #politigram #ancaps #ancom #democrats #republicans… https://t.co/0FzGTfRq0N",FALSE,1,NA,2020-11-19T22:12:23Z,TRUE,NA,1329548098797002752,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",thepolicompass,0,FALSE,FALSE,NA,NA
RT @ScottGottstein: #maga #kag #conservative #republicans #liberalhypocrisy https://t.co/fag3jx9uBJ,FALSE,0,NA,2020-11-19T22:12:23Z,FALSE,NA,1329548098545340421,NA,"<a href=""http://www.libertylol.com"" rel=""nofollow"">retweet LiberalHypocrisy</a>",newliberallogic,2,TRUE,FALSE,NA,NA
"To my fellow ""Normal"" #Republicans out there (I CANNOT believe I had to preface that with ""Normal""), MUCH respect i… https://t.co/WwAOMtn3Go",FALSE,0,NA,2020-11-19T22:10:59Z,TRUE,NA,1329547746018201600,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RobEisenstein71,0,FALSE,FALSE,NA,NA
"RT @Kegan05: #MichiganRepublicans Say #Biden And #NoElectorCoup Will #Happen 

https://t.co/K0Z6hkltSm 

""Michigan Senate Majority Leader #…",FALSE,0,NA,2020-11-19T22:10:35Z,FALSE,NA,1329547648848850947,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dickensgirl,3,TRUE,FALSE,NA,NA
"RT @thesolo_HelenV: @MSignorile Trump inspired and incited this, yes, but the #Republicans have full responsibility in this and all that Tr…",FALSE,0,NA,2020-11-19T22:10:29Z,FALSE,NA,1329547620105109504,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mypotterybliss,3,TRUE,FALSE,NA,NA
#Trump is America’s Biggest Threat! #Republicans you either support #AmericaOrTrump you can’t do both!!!… https://t.co/9GpLEcuW0m,FALSE,0,NA,2020-11-19T22:10:09Z,TRUE,NA,1329547538232344579,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dianeeldredge99,2,FALSE,FALSE,NA,NA
"@Amy_Siskind Americans need to be prepared for a general strike when the #Republicans try to throw out their votes,… https://t.co/uAUoJf80ub",FALSE,0,Amy_Siskind,2020-11-19T22:09:52Z,TRUE,1329545072891867139,1329547467646398464,15976705,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BigHeadTales,0,FALSE,FALSE,NA,NA
#Florida Legislature #Republicans along with @GovRonDeSantis Stuck on Stupid #COVID19 https://t.co/G33IHN67Fi,FALSE,0,NA,2020-11-19T22:09:09Z,FALSE,NA,1329547286515474433,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",kelticlass60,0,FALSE,FALSE,NA,NA
RT @SpikeDolomite: Republicans don't care about America or Americans any more than Trump does. They're killing us. #trumpplague #Republican…,FALSE,0,NA,2020-11-19T22:08:57Z,FALSE,NA,1329547234552152064,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ksplanet,1,TRUE,FALSE,NA,NA
Until further notice: The United States of #America is now officially a BANANA REPUBLIC. The #Republicans have acqu… https://t.co/n0ohzn4PpT,FALSE,0,NA,2020-11-19T22:08:50Z,TRUE,NA,1329547205363912704,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NikaleRenoir,0,FALSE,FALSE,NA,NA
Whazzup with Republicans and their hair? #Republicans #Rudy #Trump #Pence #GOP #hairdye https://t.co/TLWxmOFYhK,FALSE,0,NA,2020-11-19T22:08:43Z,FALSE,NA,1329547176868012034,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",deedubaya,0,FALSE,FALSE,NA,NA
"@GlazdDonutt @thanosthemagad1 @sarahcpr Thx for your contribution, troll. You must be the last troll trying to conv… https://t.co/r8IE1Ro7xe",FALSE,0,GlazdDonutt,2020-11-19T22:08:41Z,TRUE,1329543402086653954,1329547168735170560,1253181374,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Gettunoiu,0,FALSE,FALSE,NA,NA
"Don't Know About The #Media But A Majority Of #Americans Don't Like #republicans Or The @gop, #DUMBITICUS!
Oh, And… https://t.co/PHQkO1wC6x",FALSE,0,NA,2020-11-19T22:08:41Z,TRUE,NA,1329547167988654081,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",therealwombat1,0,FALSE,FALSE,NA,NA
"Stand tall, #republicans and get #Trump to accept reality. https://t.co/9Xg2UG3y8L",FALSE,0,NA,2020-11-19T22:08:24Z,FALSE,NA,1329547098572939269,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",franciscanist,0,FALSE,FALSE,NA,NA
"RT @EarlOfEnough: 📌All you have to know about #Republicans is that they shit on first responders, frontline healthcare workers and people w…",FALSE,0,NA,2020-11-19T22:08:17Z,FALSE,NA,1329547068680138759,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1SparkyOne,104,TRUE,FALSE,NA,NA
Just skip #Thanksgiving2020 and stop whining. I know it's hard for the #GOP and #Republicans not to whine and hold… https://t.co/8418LSqPRm,FALSE,0,NA,2020-11-19T22:07:39Z,TRUE,NA,1329546907350396930,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",janksee,0,FALSE,FALSE,NA,NA
RT @Msmanchester1: @Scaramucci @GOP Meanwhile @marcorubio is upset ‘cause the media won’t back them in their corruption. These degenerates…,FALSE,0,NA,2020-11-19T22:07:26Z,FALSE,NA,1329546855068340226,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",MJSEIDE,7,TRUE,FALSE,NA,NA
"Our #Democracy has suffered a serious blow because of what @realDonaldTrump, #Republicans and #sycophants are doing… https://t.co/uzCNWouPXQ",FALSE,0,NA,2020-11-19T22:07:01Z,TRUE,NA,1329546747648106503,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",hpferg1,1,FALSE,FALSE,NA,NA
"Elected #Republicans in #Florida Cowards, Stuck on Stupid just like @GovRonDeSantis https://t.co/Uctdk4uLON",FALSE,0,NA,2020-11-19T22:06:35Z,FALSE,NA,1329546638432624642,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",kelticlass60,0,FALSE,FALSE,NA,NA
"By supporting #Trump’s baseless narrative that he won the election, #Republicans could hamstring Joe #Biden's abili… https://t.co/h7P05knbb0",FALSE,1,NA,2020-11-19T22:04:35Z,TRUE,NA,1329546135313190916,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",realtalktruthD,0,FALSE,FALSE,NA,NA
@GOP @realDonaldTrump I see you have 👇🏾 mosts of your #Republicans mates 🤔 https://t.co/CFEpJkv0R1,FALSE,0,GOP,2020-11-19T22:03:47Z,FALSE,1329490975266398210,1329545937702805513,11134252,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BazK_GoW3,0,FALSE,FALSE,NA,NA
@Jim_Jordan Just waiting for that evidence to show up that @GOP and #Republicans keep screaming about...oh and… https://t.co/NwYGEuZcmi,FALSE,0,Jim_Jordan,2020-11-19T22:03:16Z,TRUE,1329496996470808578,1329545805015953411,18166778,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realOGDrumpf,0,FALSE,FALSE,NA,NA
"WTF “In a better place” @RonDeSantisFL other #Republicans Governor are fighting &amp; doing for their people, You Do NO… https://t.co/as9nHkqXIK",FALSE,0,NA,2020-11-19T22:03:00Z,TRUE,NA,1329545737449959428,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",kelticlass60,0,FALSE,FALSE,NA,NA
@GOPChairwoman @realDonaldTrump No they won’t. They are sycophantic panderers; you know what that feels like.… https://t.co/BDcLdPFU5m,FALSE,0,GOPChairwoman,2020-11-19T22:02:58Z,TRUE,1329526620068192257,1329545731120787457,2353605901,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rula3705,0,FALSE,FALSE,NA,NA
RT @LINDAKMILLS1: Well I can only say if you cared about the people that elected you as bad as you care about this election we'd be in good…,FALSE,0,NA,2020-11-19T22:02:34Z,FALSE,NA,1329545629153042433,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",reneeconner71,5,TRUE,FALSE,NA,NA
@EricBoehlert I think Americans need to be prepared for a general strike to stop the #Republicans. They are attempt… https://t.co/59AHrpljlY,FALSE,7,EricBoehlert,2020-11-19T22:02:30Z,TRUE,1329538444801024007,1329545614275710976,34643610,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BigHeadTales,3,FALSE,FALSE,NA,NA
"#Certification will happen
The #Transition will happen
#Republicans only hurting Americans &amp; America that they supp… https://t.co/CyVFinoB60",FALSE,0,NA,2020-11-19T22:02:12Z,TRUE,NA,1329545535334834179,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",shuttersny,0,FALSE,FALSE,NA,NA
#Republicans Keep Trying to Throw Out #Black Votes After the #ElectionDay2020 . What challenging ballots in Milwauk… https://t.co/YynmrInB7v,FALSE,0,NA,2020-11-19T22:02:11Z,TRUE,NA,1329545533992497152,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mortonie,0,FALSE,FALSE,NA,NA
RT @SowetoNite: Hugo Chavez died 2013 you morons wrapped in your flag @SidneyPowell1 &amp; Rudy with liquid shoe polish running down the side o…,FALSE,0,NA,2020-11-19T22:01:22Z,FALSE,NA,1329545329352564739,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rtopitsch,1,TRUE,FALSE,NA,NA
"A law that makes them work together for compromise rather than hold out on the people that elect to put them there,… https://t.co/b93wFNSfTI",FALSE,1,NA,2020-11-19T22:01:18Z,TRUE,NA,1329545310050283522,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MycMyerz,0,FALSE,FALSE,NA,NA
@RudyGiuliani imagine being so full of shit it starts seeping out of your pores &amp; running down your face while you'… https://t.co/5cUdYHrzQC,FALSE,0,RudyGiuliani,2020-11-19T22:00:17Z,TRUE,NA,1329545056995438592,770781940341288960,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RealBigTilley,0,FALSE,FALSE,NA,NA
Parade of tinfoil hats led by #SidneyPowell. #Democrats' fraud is so sophisticated that they designed a scheme to l… https://t.co/567u900GLb,FALSE,0,NA,2020-11-19T22:00:10Z,TRUE,NA,1329545027278819330,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FredinToronto,0,FALSE,FALSE,NA,NA
"RT @hobodreamer: #Republicans your serving #corporateamerica will kill this country, stop serving your pockets &amp; serve #WeThePeople https:/…",FALSE,0,NA,2020-11-19T22:00:05Z,FALSE,NA,1329545004524724226,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Herring_SueB,44,TRUE,FALSE,NA,NA
The debacle began when Rubio joined other #Republicans in criticizing Georgia Senate candidate and pastor Raphael W… https://t.co/9JPj3BJ9xb,FALSE,1,NA,2020-11-19T22:00:00Z,TRUE,NA,1329544984677154817,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",charisma_news,0,FALSE,FALSE,NA,NA
"RT @KPIXtv: Vice President-elect @KamalaHarris: ""When it comes to this pandemic, and the economic recovery, we are not #Democrats or #Repub…",FALSE,0,NA,2020-11-19T21:59:56Z,FALSE,NA,1329544967115603968,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",QiSurfer,3,TRUE,FALSE,NA,NA
"@marcorubio It's called ""humanity"" Marco, which if the #Republicans showed considerably more of it... then they per… https://t.co/Fxvf4WRo8e",FALSE,1,marcorubio,2020-11-19T21:59:38Z,TRUE,1329410853435797505,1329544889558822923,15745368,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SebWrites,0,FALSE,FALSE,NA,NA
It's encouraging to see tweets from #Republicans and ex Republicans who are actually able to apply critical thinkin… https://t.co/WIXGYOE7zh,FALSE,0,NA,2020-11-19T21:58:35Z,TRUE,NA,1329544628899483648,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sniperkitty_009,0,FALSE,FALSE,NA,NA
